_id,model_make_id,model_name,model_trim
603bee88b008341fdf4b79c1,kia,Optima,EX V6
603bee88b008341fdf4b79c2,kia,Picanto,1.1 LX
603bee88b008341fdf4b79c3,kia,"Cee'd",pro ceed 2.0 CRDi
603bee88b008341fdf4b79c4,kia,Carens,2.0 CRDi LX
603bee88b008341fdf4b79c5,kia,Sportage,2.0 4x4
603bee88b008341fdf4b79c6,kia,Retona,false
603bee88b008341fdf4b79c7,kia,Rio,false
603bee88b008341fdf4b79c8,kia,Sportage,EX V6
603bee88b008341fdf4b79c9,kia,Sportage,2.0 D Cabriolet
603bee88b008341fdf4b79ca,kia,Pride Wagon,false
603bee88b008341fdf4b79cb,kia,Sportage,2.0 CRDi
603bee88b008341fdf4b79cc,kia,Capital,false
603bee88b008341fdf4b79cd,kia,Avella,1.5
603bee88b008341fdf4b79ce,kia,Pride Wagon,false
603bee88b008341fdf4b79cf,kia,Towner,false
603bee88b008341fdf4b79d0,kia,Sportage,2.7 V6
603bee88b008341fdf4b79d1,kia,Opirus,3.5 EX
603bee88b008341fdf4b79d2,kia,Sportage,2.0L CRDi 4x4
603bee88b008341fdf4b79d3,kia,Carens,2.0 CRDi Automatic
603bee88b008341fdf4b79d4,kia,Sorento,2.5 CRDi
603bee88b008341fdf4b79d5,kia,Rio,1.6 SX
603bee88b008341fdf4b79d6,kia,Carens,2.0 CRDi EX
603bee88b008341fdf4b79d7,kia,Rondo,EX V6
603bee88b008341fdf4b79d8,kia,"Cee'd",1.6 CVVT SW
603bee88b008341fdf4b79d9,kia,Cerato,1.6 LX Automatic
603bee88b008341fdf4b79da,kia,Borrego,EX
603bee88b008341fdf4b79db,kia,Carnival,2.9 CRDi LX
603bee88b008341fdf4b79dc,kia,Carnival,2.5 V6 EX
603bee88b008341fdf4b79dd,kia,Rio,1.3 RS
603bee88b008341fdf4b79de,kia,Capital,false
603bee88b008341fdf4b79df,kia,Pro-ceed,2.0 CRDi
603bee88b008341fdf4b79e0,kia,Shuma,1.8 Wave
603bee88b008341fdf4b79e1,kia,Borrego,EX V8
603bee88b008341fdf4b79e2,kia,Retona,false
603bee88b008341fdf4b79e3,kia,Picanto,1.1 Automatic
603bee88b008341fdf4b79e4,kia,Sorento,2.5 CRDi LX
603bee88b008341fdf4b79e5,kia,Carnival,2.7 V6 EX
603bee88b008341fdf4b79e6,kia,Sorento,3.8
603bee88b008341fdf4b79e7,kia,Retona,false
603bee88b008341fdf4b79e8,kia,Optima,EX
603bee88b008341fdf4b79e9,kia,Carnival,2.9 CRDi LX
603bee88b008341fdf4b79ea,kia,Rio,1.4 High
603bee88b008341fdf4b79eb,kia,Spectra,EX
603bee88b008341fdf4b79ec,kia,Sephia II,false
603bee88b008341fdf4b79ed,kia,Magentis,2.7 V6
603bee88b008341fdf4b79ee,kia,Shuma,1.8 Sport
603bee88b008341fdf4b79ef,kia,Avella,false
603bee88b008341fdf4b79f0,kia,Rio,1.4
603bee88b008341fdf4b79f1,kia,Sedona,3.8
603bee88b008341fdf4b79f2,kia,"Cee'd",1.6 CVVT
603bee88b008341fdf4b79f3,kia,Sephia II,false
603bee88b008341fdf4b79f4,kia,Borrego,LX V6 4x4
603bee88b008341fdf4b79f5,kia,Optima,SX
603bee88b008341fdf4b79f6,kia,Spectra,1.8 GSX
603bee88b008341fdf4b79f7,kia,Opirus,false
603bee88b008341fdf4b79f8,kia,Capital,false
603bee88b008341fdf4b79f9,kia,Sorento,3.5 V6 Automatic
603bee88b008341fdf4b79fa,kia,Sorento,3.8 V6 Automatic 4x4
603bee88b008341fdf4b79fb,kia,Rio,1.3 Sport
603bee88b008341fdf4b79fc,kia,Rio,1.5 LS
603bee88b008341fdf4b79fd,kia,Rio,1.6 SX
603bee88b008341fdf4b79fe,kia,Carnival,2.9 CRDi EX
603bee88b008341fdf4b79ff,kia,K2700,D Standard
603bee88b008341fdf4b7a00,kia,Cerato,2.0 EX
603bee88b008341fdf4b7a01,kia,Picanto,1.1 LX
603bee88b008341fdf4b7a02,kia,Sportage,2.7 V6
603bee88b008341fdf4b7a03,kia,Sedona,2.9 CRDi
603bee88b008341fdf4b7a04,kia,"Cee'd",1.4 CVVT
603bee88b008341fdf4b7a05,kia,Pregio,false
603bee88b008341fdf4b7a06,kia,Sorento,3.8 Automatic
603bee88b008341fdf4b7a07,kia,Rio,1.3 LS
603bee88b008341fdf4b7a08,kia,Carnival,CRDi
603bee88b008341fdf4b7a09,kia,Sportage,Cabriolet
603bee88b008341fdf4b7a0a,kia,Brisa,false
603bee88b008341fdf4b7a0b,lada,1200,false
603bee88b008341fdf4b7a0c,lada,1200,false
603bee88b008341fdf4b7a0d,lada,Niva,false
603bee88b008341fdf4b7a0e,lada,Samara,false
603bee88b008341fdf4b7a0f,lada,Samara,false
603bee88b008341fdf4b7a10,lada,2104,false
603bee88b008341fdf4b7a11,lada,Samara II,false
603bee88b008341fdf4b7a12,lada,110,1.5 GLi
603bee88b008341fdf4b7a13,lada,Niva,false
603bee88b008341fdf4b7a14,lada,Samara,false
603bee88b008341fdf4b7a15,lada,21,11.6 Li
603bee88b008341fdf4b7a16,lada,110,false
603bee88b008341fdf4b7a17,lada,Niva,false
603bee88b008341fdf4b7a18,lada,110,2
603bee88b008341fdf4b7a19,lada,2105,1.5
603bee88b008341fdf4b7a1a,lada,Niva,false
603bee88b008341fdf4b7a1b,lada,111,false
603bee88b008341fdf4b7a1c,lada,111,false
603bee88b008341fdf4b7a1d,lada,2105,false
603bee88b008341fdf4b7a1e,lada,2105,false
603bee88b008341fdf4b7a1f,lada,Niva,1.7 Cult Gas
603bee88b008341fdf4b7a20,lada,1300,false
603bee88b008341fdf4b7a21,lada,S,false
603bee88b008341fdf4b7a22,lada,21,114 1.5 GTe
603bee88b008341fdf4b7a23,lada,110,1.6
603bee88b008341fdf4b7a24,lada,1200,false
603bee88b008341fdf4b7a25,lada,S,false
603bee88b008341fdf4b7a26,lada,Samara,false
603bee88b008341fdf4b7a27,lada,110,false
603bee88b008341fdf4b7a28,lada,110,false
603bee88b008341fdf4b7a29,lada,2105,false
603bee88b008341fdf4b7a2a,lada,Vaz,false
603bee88b008341fdf4b7a2b,lada,111,1.5 GLi
603bee88b008341fdf4b7a2c,lada,119,false
603bee88b008341fdf4b7a2d,lada,Calina 1118,false
603bee88b008341fdf4b7a2e,lada,Riva,1600 SLX
603bee88b008341fdf4b7a2f,lada,Niva,false
603bee88b008341fdf4b7a30,lada,2105,false
603bee88b008341fdf4b7a31,lada,2107,false
603bee88b008341fdf4b7a32,lada,2105,false
603bee88b008341fdf4b7a33,lada,Natacha,false
603bee88b008341fdf4b7a34,lada,21,104 1.6 GLi
603bee88b008341fdf4b7a35,lada,21,124 1.6 GLi
603bee88b008341fdf4b7a36,lada,Samara II,false
603bee88b008341fdf4b7a37,lada,1200,false
603bee88b008341fdf4b7a38,lada,Niva,1.9 D
603bee88b008341fdf4b7a39,lada,111,1.5 Li
603bee88b008341fdf4b7a3a,lada,Niva,1.7 Only
603bee88b008341fdf4b7a3b,lada,2105,false
603bee88b008341fdf4b7a3c,lada,Samara II,false
603bee88b008341fdf4b7a3d,lada,2104,false
603bee88b008341fdf4b7a3e,lada,Samara,false
603bee88b008341fdf4b7a3f,lada,110,1.5 Li
603bee88b008341fdf4b7a40,lada,Niva,false
603bee88b008341fdf4b7a41,lada,110,1.5 GTi
603bee88b008341fdf4b7a42,lada,Niva,1.7 California Gas
603bee88b008341fdf4b7a43,lada,111,1.5 Li
603bee88b008341fdf4b7a44,lada,Niva,1.7i
603bee88b008341fdf4b7a45,lada,Kalina,false
603bee88b008341fdf4b7a46,lada,Vaz,2110 Rally
603bee88b008341fdf4b7a47,lada,2110,1.6 Li
603bee88b008341fdf4b7a48,lada,Niva,1.7 Only Gas
603bee88b008341fdf4b7a49,lada,117,false
603bee88b008341fdf4b7a4a,lada,1200,Estate
603bee88b008341fdf4b7a4b,lada,Niva,false
603bee88b008341fdf4b7a4c,lada,Oka,false
603bee88b008341fdf4b7a4d,lada,Niva,false
603bee88b008341fdf4b7a4e,lada,Niva,1.8 Long
603bee88b008341fdf4b7a4f,lada,Samara,false
603bee88b008341fdf4b7a50,lada,Niva,false
603bee88b008341fdf4b7a51,lada,S,false
603bee88b008341fdf4b7a52,lada,Natacha,false
603bee88b008341fdf4b7a53,lada,Niva,false
603bee88b008341fdf4b7a54,lada,Niva,1.7
603bee88b008341fdf4b7a55,lada,2123,false
603bee88b008341fdf4b7a56,lada,Tarzan,false
603bee88b008341fdf4b7a57,lada,110,false
603bee88b008341fdf4b7a58,lada,112,1.5 Li
603bee88b008341fdf4b7a59,lada,Riva,1500
603bee88b008341fdf4b7a5a,lada,Niva,false
603bee88b008341fdf4b7a5b,lada,S,false
603bee88b008341fdf4b7a5c,lada,2104,1.5 Station Wagon
603bee88b008341fdf4b7a5d,lada,Samara,false
603bee88b008341fdf4b7a5e,lada,Niva,false
603bee88b008341fdf4b7a5f,lada,Roadster,false
603bee88b008341fdf4b7a60,lada,S,false
603bee88b008341fdf4b7a61,lada,S,false
603bee88b008341fdf4b7a62,lada,21,112 1.6 Li Gas
603bee88b008341fdf4b7a63,lada,2104,false
603bee88b008341fdf4b7a64,lada,Niva,false
603bee88b008341fdf4b7a65,lada,21,101 1.6 Li Gas
603bee88b008341fdf4b7a66,lada,Samara,false
603bee88b008341fdf4b7a67,lada,110,1.5
603bee88b008341fdf4b7a68,lada,Niva,1.7 Cult
603bee88b008341fdf4b7a69,lada,21,112 1.6 Li
603bee88b008341fdf4b7a6a,lada,111,false
603bee88b008341fdf4b7a6b,lada,112,1.5
603bee88b008341fdf4b7a6c,lada,2111,1.6 GLi
603bee88b008341fdf4b7a6d,lada,Niva,false
603bee88b008341fdf4b7a6e,lada,2107,1.5 Prima GLX
603bee88b008341fdf4b7a6f,lada,2123,false
603bee88b008341fdf4b7a70,lada,Riva,1200
603bee88b008341fdf4b7a71,lada,Niva,1.7i Long
603bee88b008341fdf4b7a72,lada,Samara,1500
603bee88b008341fdf4b7a73,lada,1200,false
603bee88b008341fdf4b7a74,lada,2105,false
603bee88b008341fdf4b7a75,lada,21,112 1.6 Li Gas
603bee88b008341fdf4b7a76,lada,110,1.5 GLi
603bee88b008341fdf4b7a77,lada,Niva,false
603bee88b008341fdf4b7a78,lada,Samara,1300
603bee88b008341fdf4b7a79,lada,Natacha,false
603bee88b008341fdf4b7a7a,lada,Niva,1.7
603bee88b008341fdf4b7a7b,lada,1200,false
603bee88b008341fdf4b7a7c,lada,21,124 1.6 GLi Gas
603bee88b008341fdf4b7a7d,lada,Samara,false
603bee88b008341fdf4b7a7e,lada,Niva,false
603bee88b008341fdf4b7a7f,lada,2105,1.3
603bee88b008341fdf4b7a80,lada,Samara,1.5i 2115 Saloon
603bee88b008341fdf4b7a81,lada,Niva,false
603bee88b008341fdf4b7a82,lada,111,false
603bee88b008341fdf4b7a83,lada,21,104 1.6 GLi Gas
603bee88b008341fdf4b7a84,lada,110,false
603bee88b008341fdf4b7a85,lada,Niva,1.7
603bee88b008341fdf4b7a86,lada,1200,false
603bee88b008341fdf4b7a87,lada,Niva,1.7 Kult
603bee88b008341fdf4b7a88,lada,2107,false
603bee88b008341fdf4b7a89,lada,2123,false
603bee88b008341fdf4b7a8a,lada,21,114 1.6 GTe Gas
603bee88b008341fdf4b7a8b,lada,Samara,1.5
603bee88b008341fdf4b7a8c,lada,Niva,false
603bee88b008341fdf4b7a8d,lada,110,false
603bee88b008341fdf4b7a8e,lada,111,1.5 GLi
603bee88b008341fdf4b7a8f,lada,Niva,false
603bee88b008341fdf4b7a90,lada,110,1.5 Li
603bee88b008341fdf4b7a91,lada,Niva,false
603bee88b008341fdf4b7a92,lada,Niva,false
603bee88b008341fdf4b7a93,lada,Samara,false
603bee88b008341fdf4b7a94,lada,Natacha,false
603bee88b008341fdf4b7a95,lada,2107,false
603bee88b008341fdf4b7a96,lada,21,11.6 Li
603bee88b008341fdf4b7a97,lada,Samara II,false
603bee88b008341fdf4b7a98,lada,110,false
603bee88b008341fdf4b7a99,lada,Niva,1.7
603bee88b008341fdf4b7a9a,lada,Niva,false
603bee88b008341fdf4b7a9b,lada,21,101 1.6 Li
603bee88b008341fdf4b7a9c,lada,Samara,1100
603bee88b008341fdf4b7a9d,lada,2105,false
603bee88b008341fdf4b7a9e,lada,Niva,false
603bee88b008341fdf4b7a9f,lada,Samara II,false
603bee88b008341fdf4b7aa0,lada,Niva,false
603bee88b008341fdf4b7aa1,lada,Niva,1.7 California
603bee88b008341fdf4b7aa2,lada,Niva,1.9 Diesel
603bee88b008341fdf4b7aa3,lada,2123,1.7
603bee88b008341fdf4b7aa4,lada,Riva,1300
603bee88b008341fdf4b7aa5,lada,2105,false
603bee88b008341fdf4b7aa6,lada,1200,false
603bee88b008341fdf4b7aa7,lada,1600,false
603bee88b008341fdf4b7aa8,lada,Niva,false
603bee88b008341fdf4b7aa9,lada,2104,false
603bee88b008341fdf4b7aaa,lada,Niva,1.7 California
603bee88b008341fdf4b7aab,lada,2105,false
603bee88b008341fdf4b7aac,lada,21,104 1.6 GLi Gas
603bee88b008341fdf4b7aad,lada,Samara,false
603bee88b008341fdf4b7aae,lada,21,101 1.6 Li
603bee88b008341fdf4b7aaf,lada,111,false
603bee88b008341fdf4b7ab0,lada,Natacha,false
603bee88b008341fdf4b7ab1,lada,S,false
603bee88b008341fdf4b7ab2,lada,Natacha,false
603bee88b008341fdf4b7ab3,lada,110,false
603bee88b008341fdf4b7ab4,lada,2107,false
603bee88b008341fdf4b7ab5,lada,S,false
603bee88b008341fdf4b7ab6,lada,2123,false
603bee88b008341fdf4b7ab7,lada,111,false
603bee88b008341fdf4b7ab8,lamborghini,Countach,LP 5000 S QV
603bee88b008341fdf4b7ab9,lamborghini,Portofino,Concept
603bee88b008341fdf4b7aba,lamborghini,Jarama,false
603bee88b008341fdf4b7abb,lamborghini,LM,false
603bee88b008341fdf4b7abc,lamborghini,Urraco,false
603bee88b008341fdf4b7abd,lamborghini,P140,false
603bee88b008341fdf4b7abe,lamborghini,Diablo,GTR
603bee88b008341fdf4b7abf,lamborghini,LM002,false
603bee88b008341fdf4b7ac0,lamborghini,Urraco,P200
603bee88b008341fdf4b7ac1,lamborghini,Urraco,P300
603bee88b008341fdf4b7ac2,lamborghini,Diablo,VT
603bee88b008341fdf4b7ac3,lamborghini,Countach,LP 400 S
603bee88b008341fdf4b7ac4,lamborghini,Gallardo,Spyder
603bee88b008341fdf4b7ac5,lamborghini,Miura,P400 SV
603bee88b008341fdf4b7ac6,lamborghini,Diablo,false
603bee88b008341fdf4b7ac7,lamborghini,Jalpa,false
603bee88b008341fdf4b7ac8,lamborghini,Diablo,GTR
603bee88b008341fdf4b7ac9,lamborghini,Jalpa,false
603bee88b008341fdf4b7aca,lamborghini,400,false
603bee88b008341fdf4b7acb,lamborghini,Countach,LP 400
603bee88b008341fdf4b7acc,lamborghini,Islero,false
603bee88b008341fdf4b7acd,lamborghini,LM,false
603bee88b008341fdf4b7ace,lamborghini,Diablo,SE 30 Jota
603bee88b008341fdf4b7acf,lamborghini,Jarama,400 GT
603bee88b008341fdf4b7ad0,lamborghini,Murcielago,Coupe
603bee88b008341fdf4b7ad1,lamborghini,400,false
603bee88b008341fdf4b7ad2,lamborghini,Gallardo,false
603bee88b008341fdf4b7ad3,lamborghini,LM002,false
603bee88b008341fdf4b7ad4,lamborghini,Diablo,SV
603bee88b008341fdf4b7ad5,lamborghini,Murcielago,LP640 Roadster
603bee88b008341fdf4b7ad6,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7ad7,lamborghini,LM,5.7
603bee88b008341fdf4b7ad8,lamborghini,Gallardo,Coupe
603bee88b008341fdf4b7ad9,lamborghini,Diablo,false
603bee88b008341fdf4b7ada,lamborghini,Murcielago,Roadster
603bee88b008341fdf4b7adb,lamborghini,Urraco,false
603bee88b008341fdf4b7adc,lamborghini,Jalpa,350S
603bee88b008341fdf4b7add,lamborghini,Project P140,Concept
603bee88b008341fdf4b7ade,lamborghini,Diablo,VT
603bee88b008341fdf4b7adf,lamborghini,Bravo,Concept
603bee88b008341fdf4b7ae0,lamborghini,LM,5.2
603bee88b008341fdf4b7ae1,lamborghini,Miura,140 S 150 SV
603bee88b008341fdf4b7ae2,lamborghini,Diablo,false
603bee88b008341fdf4b7ae3,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7ae4,lamborghini,Jarama,false
603bee88b008341fdf4b7ae5,lamborghini,Diablo,VT Roadster
603bee88b008341fdf4b7ae6,lamborghini,LM,5.2
603bee88b008341fdf4b7ae7,lamborghini,Espada,S I
603bee88b008341fdf4b7ae8,lamborghini,Jalpa,false
603bee88b008341fdf4b7ae9,lamborghini,Diablo,false
603bee88b008341fdf4b7aea,lamborghini,Diablo,VT Roadster
603bee88b008341fdf4b7aeb,lamborghini,Murcielago,LP640
603bee88b008341fdf4b7aec,lamborghini,Jarama,400 GTS
603bee88b008341fdf4b7aed,lamborghini,Jarama,false
603bee88b008341fdf4b7aee,lamborghini,Gallardo,LP 560-4 Coupe
603bee88b008341fdf4b7aef,lamborghini,400,false
603bee88b008341fdf4b7af0,lamborghini,Miura,140 S
603bee88b008341fdf4b7af1,lamborghini,Urraco,false
603bee88b008341fdf4b7af2,lamborghini,LM,4
603bee88b008341fdf4b7af3,lamborghini,Diablo,false
603bee88b008341fdf4b7af4,lamborghini,LM002,false
603bee88b008341fdf4b7af5,lamborghini,Cala,Concept
603bee88b008341fdf4b7af6,lamborghini,Murcielago,Coupe
603bee88b008341fdf4b7af7,lamborghini,Murcielago,Roadster
603bee88b008341fdf4b7af8,lamborghini,350 GT,false
603bee88b008341fdf4b7af9,lamborghini,Diablo,false
603bee88b008341fdf4b7afa,lamborghini,Urraco,P 250
603bee88b008341fdf4b7afb,lamborghini,Murcielago,LP 640 Coupe
603bee88b008341fdf4b7afc,lamborghini,Gallardo,false
603bee88b008341fdf4b7afd,lamborghini,LM,5.2
603bee88b008341fdf4b7afe,lamborghini,400,false
603bee88b008341fdf4b7aff,lamborghini,Gallardo,LP 560-4
603bee88b008341fdf4b7b00,lamborghini,Gallardo,Spyder
603bee88b008341fdf4b7b01,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b02,lamborghini,Gallardo,Superleggera
603bee88b008341fdf4b7b03,lamborghini,Jalpa,false
603bee88b008341fdf4b7b04,lamborghini,Jalpa,false
603bee88b008341fdf4b7b05,lamborghini,Gallardo,Coupe
603bee88b008341fdf4b7b06,lamborghini,Gallardo,LP 560-4 Spyder
603bee88b008341fdf4b7b07,lamborghini,Miura,140 S
603bee88b008341fdf4b7b08,lamborghini,Countach,LP 500S
603bee88b008341fdf4b7b09,lamborghini,Marco Polo,Concept
603bee88b008341fdf4b7b0a,lamborghini,Gallardo,LP560
603bee88b008341fdf4b7b0b,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b0c,lamborghini,Urraco,false
603bee88b008341fdf4b7b0d,lamborghini,Murcielago,LP640
603bee88b008341fdf4b7b0e,lamborghini,Concept S,false
603bee88b008341fdf4b7b0f,lamborghini,Gallardo,Spyder
603bee88b008341fdf4b7b10,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b11,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b12,lamborghini,Murcielago,false
603bee88b008341fdf4b7b13,lamborghini,Diablo,VT
603bee88b008341fdf4b7b14,lamborghini,LM,5.2
603bee88b008341fdf4b7b15,lamborghini,Islero,400 GTS
603bee88b008341fdf4b7b16,lamborghini,Diablo,GT
603bee88b008341fdf4b7b17,lamborghini,Urraco,2500
603bee88b008341fdf4b7b18,lamborghini,Diablo,SE
603bee88b008341fdf4b7b19,lamborghini,Diablo,false
603bee88b008341fdf4b7b1a,lamborghini,LM,7.3
603bee88b008341fdf4b7b1b,lamborghini,Diablo,false
603bee88b008341fdf4b7b1c,lamborghini,LM,5.7
603bee88b008341fdf4b7b1d,lamborghini,Miura,140S
603bee88b008341fdf4b7b1e,lamborghini,Murcielago,false
603bee88b008341fdf4b7b1f,lamborghini,Miura,P400
603bee88b008341fdf4b7b20,lamborghini,Gallardo,false
603bee88b008341fdf4b7b21,lamborghini,Diablo,false
603bee88b008341fdf4b7b22,lamborghini,Countach,false
603bee88b008341fdf4b7b23,lamborghini,Urraco,P 200
603bee88b008341fdf4b7b24,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b25,lamborghini,Gallardo,false
603bee88b008341fdf4b7b26,lamborghini,Urraco,Silhouette
603bee88b008341fdf4b7b27,lamborghini,Diablo,GT-1 Affolter Evolution
603bee88b008341fdf4b7b28,lamborghini,Urraco,false
603bee88b008341fdf4b7b29,lamborghini,Diablo,GT
603bee88b008341fdf4b7b2a,lamborghini,Diablo,SV
603bee88b008341fdf4b7b2b,lamborghini,Flying Star,Concept
603bee88b008341fdf4b7b2c,lamborghini,Murcielago,false
603bee88b008341fdf4b7b2d,lamborghini,Gallardo,false
603bee88b008341fdf4b7b2e,lamborghini,Murcielago,LP 640
603bee88b008341fdf4b7b2f,lamborghini,Countach,LP 400
603bee88b008341fdf4b7b30,lamborghini,Murcielago,Roadster
603bee88b008341fdf4b7b31,lamborghini,Diablo,false
603bee88b008341fdf4b7b32,lamborghini,Diablo,false
603bee88b008341fdf4b7b33,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b34,lamborghini,Marzal,Concept
603bee88b008341fdf4b7b35,lamborghini,Diablo,6
603bee88b008341fdf4b7b36,lamborghini,Diablo,false
603bee88b008341fdf4b7b37,lamborghini,Jarama,false
603bee88b008341fdf4b7b38,lamborghini,Gallardo,Superleggera
603bee88b008341fdf4b7b39,lamborghini,LM,5.2
603bee88b008341fdf4b7b3a,lamborghini,Countach,5000 S
603bee88b008341fdf4b7b3b,lamborghini,Espada,GTE S3 400
603bee88b008341fdf4b7b3c,lamborghini,Jalpa,false
603bee88b008341fdf4b7b3d,lamborghini,Jalpa,false
603bee88b008341fdf4b7b3e,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b3f,lamborghini,LM,false
603bee88b008341fdf4b7b40,lamborghini,Diablo,Canto L147
603bee88b008341fdf4b7b41,lamborghini,Countach,LP 400 S
603bee88b008341fdf4b7b42,lamborghini,Jarama,false
603bee88b008341fdf4b7b43,lamborghini,LM,5.2
603bee88b008341fdf4b7b44,lamborghini,Murcielago,Roadster
603bee88b008341fdf4b7b45,lamborghini,Murcielago,Roadster
603bee88b008341fdf4b7b46,lamborghini,Murcielago,LP 640 Roadster
603bee88b008341fdf4b7b47,lamborghini,Diablo,Nomad JGT 1
603bee88b008341fdf4b7b48,lamborghini,Miura,140 S
603bee88b008341fdf4b7b49,lamborghini,Jalpa,false
603bee88b008341fdf4b7b4a,lamborghini,Diablo,Roadster
603bee88b008341fdf4b7b4b,lamborghini,Urraco,3000
603bee88b008341fdf4b7b4c,lamborghini,LM,5.2
603bee88b008341fdf4b7b4d,lancia,Gamma,false
603bee88b008341fdf4b7b4e,lancia,Dedra,1.9 D
603bee88b008341fdf4b7b4f,lancia,Dedra,1.9 Turbo D
603bee88b008341fdf4b7b50,lancia,Thesis,2.4 20V Emblema
603bee88b008341fdf4b7b51,lancia,Lybra,false
603bee88b008341fdf4b7b52,lancia,Aurelia,GT Spider
603bee88b008341fdf4b7b53,lancia,Ypsilon,false
603bee88b008341fdf4b7b54,lancia,Musa,1.9 Multijet
603bee88b008341fdf4b7b55,lancia,Beta,Monte Carlo
603bee88b008341fdf4b7b56,lancia,Fulvia,1.6 Coupe
603bee88b008341fdf4b7b57,lancia,Thema,2.0 IE Turbo
603bee88b008341fdf4b7b58,lancia,Kappa,Station Wagon
603bee88b008341fdf4b7b59,lancia,Delta,1.9 D
603bee88b008341fdf4b7b5a,lancia,Appia,C10
603bee88b008341fdf4b7b5b,lancia,Trevi,false
603bee88b008341fdf4b7b5c,lancia,Flaminia,2.8 Gran Turismo
603bee88b008341fdf4b7b5d,lancia,Aurelia,Spider
603bee88b008341fdf4b7b5e,lancia,Thema,2.0ie Turbo
603bee88b008341fdf4b7b5f,lancia,Delta,HF 4WD Turbo
603bee88b008341fdf4b7b60,lancia,Flaminia,Coupe
603bee88b008341fdf4b7b61,lancia,Beta,Monte Carlo
603bee88b008341fdf4b7b62,lancia,Thema,false
603bee88b008341fdf4b7b63,lancia,Delta,1.7 HPE
603bee88b008341fdf4b7b64,lancia,Thesis,3.2 V6 Executive
603bee88b008341fdf4b7b65,lancia,Flaminia,2.8 Coupe
603bee88b008341fdf4b7b66,lancia,Aurelia,GT Spider
603bee88b008341fdf4b7b67,lancia,Ypsilon,false
603bee88b008341fdf4b7b68,lancia,Phedra,false
603bee88b008341fdf4b7b69,lancia,Lybra,2.0 LX
603bee88b008341fdf4b7b6a,lancia,Beta,Monte Carlo Series 1
603bee88b008341fdf4b7b6b,lancia,Thema,2.0 IE
603bee88b008341fdf4b7b6c,lancia,Delta,1.6ie
603bee88b008341fdf4b7b6d,lancia,Appia,2e
603bee88b008341fdf4b7b6e,lancia,Beta,1.4 Coupe
603bee88b008341fdf4b7b6f,lancia,Flaminia,Coupe
603bee88b008341fdf4b7b70,lancia,Zeta,false
603bee88b008341fdf4b7b71,lancia,Phedra,2.2 16V JTD
603bee88b008341fdf4b7b72,lancia,Fulvia,Sport Zagato
603bee88b008341fdf4b7b73,lancia,Delta,HF Integrale
603bee88b008341fdf4b7b74,lancia,Aprilia,false
603bee88b008341fdf4b7b75,lancia,Ypsilon,1.3 Multijet
603bee88b008341fdf4b7b76,lancia,Lybra,Break
603bee88b008341fdf4b7b77,lancia,Flavia,false
603bee88b008341fdf4b7b78,lancia,Beta,2.0 Coupe
603bee88b008341fdf4b7b79,lancia,Prisma,false
603bee88b008341fdf4b7b7a,lancia,Thesis,false
603bee88b008341fdf4b7b7b,lancia,Aprilia,false
603bee88b008341fdf4b7b7c,lancia,Lybra,2.4 D Break
603bee88b008341fdf4b7b7d,lancia,K,2
603bee88b008341fdf4b7b7e,lancia,Kappa,2.4
603bee88b008341fdf4b7b7f,lancia,Aurelia,B10 Sedan
603bee88b008341fdf4b7b80,lancia,Lybra,1.6 Break
603bee88b008341fdf4b7b81,lancia,Stratos,false
603bee88b008341fdf4b7b82,lancia,Appia,false
603bee88b008341fdf4b7b83,lancia,Flaminia,2.5 GT
603bee88b008341fdf4b7b84,lancia,Phedra,2
603bee88b008341fdf4b7b85,lancia,Thema,2.0 IE Turbo
603bee88b008341fdf4b7b86,lancia,Delta,1500 GT
603bee88b008341fdf4b7b87,lancia,Flaminia,3C 2800
603bee88b008341fdf4b7b88,lancia,Appia,Gran Turismo
603bee88b008341fdf4b7b89,lancia,Appia,Gran Turismo Esporazione
603bee88b008341fdf4b7b8a,lancia,Prisma,false
603bee88b008341fdf4b7b8b,lancia,Gamma,false
603bee88b008341fdf4b7b8c,lancia,Lybra,2.4 D
603bee88b008341fdf4b7b8d,lancia,2000,Coupe
603bee88b008341fdf4b7b8e,lancia,Delta,Integrale
603bee88b008341fdf4b7b8f,lancia,Lybra,Break
603bee88b008341fdf4b7b90,lancia,Flavia,1800 Cabriolet
603bee88b008341fdf4b7b91,lancia,Prisma,false
603bee88b008341fdf4b7b92,lancia,Delta,Integrale Finale
603bee88b008341fdf4b7b93,lancia,Kappa,2.0 Station Wagon
603bee88b008341fdf4b7b94,lancia,Thesis,2.4 JTD Executive
603bee88b008341fdf4b7b95,lancia,Thema,false
603bee88b008341fdf4b7b96,lancia,Kappa,Station Wagon
603bee88b008341fdf4b7b97,lancia,Appia,2e
603bee88b008341fdf4b7b98,lancia,Ypsilon,1.2
603bee88b008341fdf4b7b99,lancia,Lybra,1.9 D
603bee88b008341fdf4b7b9a,lancia,Lybra,1.9 JTD
